TIME IN SEC.,I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
5.716,-170.905,224.618,395.523,-24.415,-283.214,307.629,-253.916,-708.035,-664.088,-571.311,43.947,239.267
5.718,-268.565,141.607,410.172,63.479,-336.927,273.448,-170.905,-644.556,-566.428,-639.673,-63.479,161.139
5.72,-341.81,58.596,400.406,141.607,-371.108,229.501,-92.777,-556.662,-454.119,-683.62,-161.139,78.128
5.722,-390.64,-24.415,366.225,205.086,-380.874,170.905,-19.532,-459.002,-332.044,-708.035,-249.033,0.0
5.724,-429.704,-92.777,336.927,258.799,-385.757,122.075,53.713,-351.576,-219.735,-717.801,-322.278,-78.128
5.726,-444.353,-151.373,292.98,297.863,-371.108,68.362,112.309,-253.916,-102.543,-708.035,-380.874,-146.49
5.728,-449.236,-200.203,249.033,322.278,-351.576,24.415,161.139,-166.022,-9.766,-693.386,-424.821,-209.969
5.73,-454.119,-234.384,219.735,341.81,-336.927,-9.766,209.969,-97.66,78.128,-668.971,-454.119,-253.916
5.732,-454.119,-253.916,200.203,351.576,-327.161,-29.298,239.267,-53.713,146.49,-634.79,-468.768,-283.214
5.734,-454.119,-263.682,190.437,356.459,-322.278,-39.064,268.565,-34.181,209.969,-600.609,-473.651,-302.746
5.736,-463.885,-263.682,200.203,361.342,-332.044,-34.181,292.98,-34.181,253.916,-571.311,-473.651,-317.395
5.738,-468.768,-263.682,205.086,366.225,-336.927,-29.298,317.395,-39.064,288.097,-542.013,-468.768,-327.161
5.74,-473.651,-268.565,205.086,371.108,-341.81,-34.181,346.693,-53.713,312.512,-512.715,-463.885,-336.927
5.742,-478.534,-273.448,205.086,375.991,-341.81,-34.181,380.874,-68.362,322.278,-488.3,-459.002,-346.693
5.744,-483.417,-288.097,195.32,385.757,-341.81,-48.83,419.938,-83.011,327.161,-468.768,-454.119,-356.459
5.746,-483.417,-302.746,180.671,390.64,-332.044,-63.479,459.002,-97.66,317.395,-449.236,-449.236,-366.225
5.748,-483.417,-327.161,156.256,405.289,-322.278,-87.894,502.949,-107.426,297.863,-429.704,-444.353,-371.108
5.75,-478.534,-351.576,126.958,415.055,-302.746,-112.309,546.896,-107.426,268.565,-419.938,-439.47,-380.874
5.752,-473.651,-380.874,92.777,424.821,-283.214,-146.49,585.96,-102.543,219.735,-415.055,-434.587,-385.757
5.754,-468.768,-405.289,63.479,434.587,-268.565,-170.905,634.79,-92.777,161.139,-415.055,-434.587,-390.64
5.756,-463.885,-439.47,24.415,449.236,-244.15,-209.969,673.854,-78.128,102.543,-415.055,-434.587,-395.523
5.758,-454.119,-468.768,-14.649,459.002,-219.735,-244.15,708.035,-53.713,39.064,-419.938,-434.587,-400.406
5.76,-444.353,-493.183,-48.83,468.768,-200.203,-273.448,737.333,-29.298,-34.181,-419.938,-434.587,-405.289
5.762,-429.704,-512.715,-83.011,468.768,-175.788,-297.863,766.631,0.0,-97.66,-419.938,-434.587,-415.055
5.764,-415.055,-532.247,-117.192,473.651,-151.373,-327.161,786.163,29.298,-156.256,-415.055,-429.704,-415.055
5.766,-395.523,-542.013,-146.49,468.768,-126.958,-346.693,795.929,58.596,-209.969,-405.289,-419.938,-405.289
5.768,-375.991,-546.896,-170.905,459.002,-102.543,-361.342,800.812,73.245,-244.15,-390.64,-405.289,-400.406
5.77,-361.342,-546.896,-185.554,454.119,-87.894,-366.225,800.812,87.894,-273.448,-375.991,-390.64,-390.64
5.772,-346.693,-546.896,-200.203,444.353,-73.245,-375.991,791.046,87.894,-288.097,-356.459,-371.108,-380.874
5.774,-332.044,-537.13,-205.086,434.587,-63.479,-371.108,776.397,83.011,-292.98,-341.81,-356.459,-366.225
5.776,-317.395,-522.481,-205.086,419.938,-58.596,-366.225,756.865,73.245,-292.98,-322.278,-341.81,-351.576
5.778,-307.629,-512.715,-205.086,410.172,-53.713,-361.342,732.45,58.596,-292.98,-302.746,-322.278,-336.927
5.78,-302.746,-493.183,-190.437,395.523,-58.596,-341.81,698.269,34.181,-288.097,-288.097,-312.512,-322.278
5.782,-292.98,-478.534,-185.554,385.757,-53.713,-332.044,664.088,9.766,-283.214,-278.331,-297.863,-307.629
5.784,-283.214,-459.002,-175.788,371.108,-53.713,-317.395,625.024,-19.532,-283.214,-263.682,-288.097,-297.863
5.786,-268.565,-434.587,-166.022,351.576,-53.713,-302.746,576.194,-39.064,-283.214,-253.916,-273.448,-283.214
5.788,-253.916,-405.289,-151.373,327.161,-53.713,-278.331,527.364,-58.596,-278.331,-244.15,-263.682,-268.565
5.79,-239.267,-375.991,-136.724,307.629,-53.713,-258.799,473.651,-73.245,-273.448,-234.384,-249.033,-258.799
5.792,-214.852,-346.693,-131.841,278.331,-43.947,-239.267,415.055,-83.011,-263.682,-224.618,-234.384,-244.15
5.794,-185.554,-312.512,-126.958,249.033,-29.298,-219.735,351.576,-87.894,-253.916,-214.852,-219.735,-229.501
5.796,-161.139,-278.331,-117.192,219.735,-24.415,-200.203,297.863,-83.011,-234.384,-200.203,-200.203,-214.852
5.798,-131.841,-244.15,-112.309,185.554,-9.766,-180.671,244.15,-73.245,-214.852,-185.554,-180.671,-195.32
5.8,-107.426,-214.852,-107.426,161.139,0.0,-161.139,190.437,-63.479,-190.437,-166.022,-166.022,-185.554
5.802,-78.128,-180.671,-102.543,126.958,9.766,-141.607,146.49,-48.83,-170.905,-151.373,-151.373,-175.788
5.804,-58.596,-151.373,-92.777,102.543,14.649,-122.075,107.426,-34.181,-151.373,-136.724,-141.607,-170.905
5.806,-39.064,-131.841,-92.777,83.011,24.415,-112.309,78.128,-24.415,-136.724,-126.958,-126.958,-166.022
5.808,-29.298,-112.309,-83.011,68.362,24.415,-97.66,53.713,-14.649,-126.958,-117.192,-122.075,-161.139
5.81,-19.532,-102.543,-83.011,58.596,29.298,-92.777,34.181,-9.766,-117.192,-107.426,-117.192,-161.139
5.812,-14.649,-92.777,-78.128,53.713,29.298,-87.894,19.532,0.0,-112.309,-102.543,-117.192,-161.139
5.814,-9.766,-87.894,-78.128,48.83,34.181,-83.011,9.766,4.883,-112.309,-97.66,-117.192,-161.139
5.816,0.0,-83.011,-83.011,39.064,39.064,-83.011,0.0,9.766,-112.309,-97.66,-117.192,-161.139
5.818,0.0,-83.011,-83.011,39.064,39.064,-83.011,-9.766,9.766,-112.309,-92.777,-122.075,-166.022
5.82,4.883,-78.128,-83.011,34.181,43.947,-78.128,-14.649,14.649,-112.309,-87.894,-122.075,-166.022
5.822,4.883,-78.128,-83.011,34.181,43.947,-78.128,-19.532,14.649,-112.309,-83.011,-122.075,-166.022
5.824,9.766,-78.128,-87.894,34.181,48.83,-83.011,-24.415,14.649,-112.309,-78.128,-122.075,-166.022
5.826,9.766,-73.245,-83.011,29.298,43.947,-78.128,-24.415,14.649,-117.192,-73.245,-122.075,-170.905
5.828,14.649,-73.245,-87.894,29.298,48.83,-78.128,-29.298,9.766,-117.192,-73.245,-122.075,-170.905
5.83,14.649,-68.362,-83.011,24.415,48.83,-73.245,-29.298,9.766,-117.192,-68.362,-117.192,-170.905
5.832,19.532,-68.362,-87.894,24.415,53.713,-78.128,-29.298,14.649,-117.192,-68.362,-117.192,-175.788
5.834,19.532,-63.479,-83.011,19.532,48.83,-73.245,-29.298,14.649,-112.309,-68.362,-117.192,-175.788
5.836,19.532,-63.479,-83.011,19.532,48.83,-73.245,-29.298,14.649,-107.426,-63.479,-112.309,-175.788
5.838,24.415,-63.479,-87.894,19.532,53.713,-73.245,-34.181,19.532,-102.543,-63.479,-112.309,-175.788
5.84,24.415,-58.596,-83.011,14.649,53.713,-68.362,-34.181,19.532,-92.777,-63.479,-117.192,-175.788
5.842,24.415,-58.596,-83.011,14.649,53.713,-68.362,-39.064,19.532,-87.894,-63.479,-117.192,-175.788
5.844,29.298,-58.596,-87.894,14.649,58.596,-73.245,-43.947,19.532,-78.128,-58.596,-117.192,-175.788
5.846,29.298,-58.596,-87.894,14.649,58.596,-73.245,-48.83,24.415,-73.245,-53.713,-117.192,-175.788
5.848,34.181,-53.713,-87.894,9.766,58.596,-68.362,-58.596,24.415,-63.479,-53.713,-112.309,-170.905
5.85,34.181,-53.713,-87.894,9.766,58.596,-68.362,-63.479,24.415,-58.596,-48.83,-112.309,-170.905
5.852,34.181,-53.713,-87.894,9.766,58.596,-68.362,-73.245,24.415,-58.596,-43.947,-112.309,-170.905
5.854,34.181,-53.713,-87.894,9.766,58.596,-68.362,-78.128,29.298,-53.713,-43.947,-107.426,-166.022
5.856,34.181,-53.713,-87.894,9.766,58.596,-68.362,-83.011,29.298,-53.713,-39.064,-107.426,-166.022
5.858,34.181,-53.713,-87.894,9.766,58.596,-68.362,-87.894,34.181,-48.83,-39.064,-102.543,-166.022
5.86,34.181,-53.713,-87.894,9.766,58.596,-68.362,-92.777,34.181,-48.83,-39.064,-102.543,-166.022
5.862,39.064,-53.713,-92.777,4.883,63.479,-73.245,-97.66,34.181,-48.83,-39.064,-97.66,-166.022
5.864,39.064,-53.713,-92.777,4.883,63.479,-73.245,-97.66,34.181,-48.83,-34.181,-97.66,-166.022
5.866,43.947,-53.713,-97.66,4.883,68.362,-73.245,-97.66,34.181,-48.83,-34.181,-92.777,-166.022
5.868,43.947,-48.83,-92.777,0.0,68.362,-68.362,-102.543,34.181,-48.83,-29.298,-92.777,-166.022
5.87,48.83,-48.83,-97.66,0.0,73.245,-73.245,-102.543,34.181,-48.83,-24.415,-87.894,-166.022
5.872,48.83,-48.83,-97.66,0.0,73.245,-73.245,-102.543,34.181,-48.83,-24.415,-87.894,-161.139
5.874,48.83,-48.83,-97.66,0.0,73.245,-73.245,-102.543,34.181,-48.83,-19.532,-83.011,-161.139
5.876,53.713,-48.83,-102.543,0.0,78.128,-73.245,-107.426,34.181,-48.83,-19.532,-83.011,-156.256
5.878,53.713,-43.947,-97.66,-4.883,73.245,-68.362,-107.426,39.064,-48.83,-14.649,-78.128,-156.256
5.88,58.596,-43.947,-102.543,-4.883,78.128,-73.245,-112.309,39.064,-48.83,-14.649,-78.128,-151.373
5.882,58.596,-43.947,-102.543,-4.883,78.128,-73.245,-112.309,39.064,-43.947,-9.766,-78.128,-146.49
5.884,63.479,-43.947,-107.426,-9.766,83.011,-73.245,-112.309,39.064,-43.947,-9.766,-73.245,-146.49
5.886,68.362,-43.947,-112.309,-9.766,87.894,-78.128,-117.192,39.064,-43.947,-9.766,-73.245,-141.607
5.888,68.362,-39.064,-107.426,-14.649,87.894,-73.245,-117.192,34.181,-43.947,-9.766,-73.245,-136.724
5.89,73.245,-39.064,-112.309,-14.649,92.777,-73.245,-122.075,34.181,-43.947,-9.766,-68.362,-131.841
5.892,78.128,-39.064,-117.192,-19.532,97.66,-78.128,-122.075,39.064,-43.947,-9.766,-68.362,-126.958
5.894,78.128,-34.181,-112.309,-19.532,92.777,-73.245,-126.958,39.064,-43.947,-9.766,-63.479,-117.192
5.896,83.011,-34.181,-117.192,-24.415,97.66,-73.245,-126.958,39.064,-43.947,-9.766,-63.479,-112.309
5.898,83.011,-34.181,-117.192,-24.415,97.66,-73.245,-126.958,43.947,-43.947,-9.766,-63.479,-112.309
5.9,87.894,-29.298,-117.192,-29.298,102.543,-73.245,-126.958,43.947,-43.947,-9.766,-63.479,-107.426
5.902,92.777,-29.298,-122.075,-29.298,107.426,-73.245,-126.958,43.947,-43.947,-9.766,-63.479,-107.426
5.904,97.66,-24.415,-122.075,-34.181,107.426,-73.245,-126.958,48.83,-48.83,-14.649,-63.479,-107.426
5.906,102.543,-24.415,-126.958,-39.064,112.309,-73.245,-126.958,48.83,-53.713,-14.649,-63.479,-107.426
5.908,107.426,-19.532,-126.958,-43.947,117.192,-73.245,-126.958,48.83,-53.713,-14.649,-58.596,-107.426
5.91,112.309,-19.532,-131.841,-43.947,122.075,-73.245,-126.958,48.83,-58.596,-14.649,-58.596,-107.426
5.912,112.309,-14.649,-126.958,-48.83,117.192,-68.362,-126.958,48.83,-58.596,-14.649,-53.713,-102.543
5.914,117.192,-9.766,-126.958,-53.713,122.075,-68.362,-131.841,48.83,-63.479,-14.649,-53.713,-102.543
5.916,117.192,-9.766,-126.958,-53.713,122.075,-68.362,-131.841,53.713,-63.479,-14.649,-48.83,-97.66
5.918,122.075,0.0,-122.075,-58.596,122.075,-58.596,-136.724,53.713,-63.479,-14.649,-48.83,-97.66
5.92,126.958,4.883,-122.075,-63.479,126.958,-58.596,-141.607,53.713,-68.362,-14.649,-43.947,-92.777
5.922,136.724,9.766,-126.958,-73.245,131.841,-58.596,-146.49,53.713,-68.362,-14.649,-43.947,-87.894
5.924,141.607,14.649,-126.958,-78.128,136.724,-53.713,-156.256,53.713,-68.362,-14.649,-39.064,-87.894
5.926,151.373,19.532,-131.841,-83.011,141.607,-53.713,-166.022,48.83,-73.245,-9.766,-39.064,-87.894
5.928,156.256,29.298,-126.958,-92.777,141.607,-48.83,-175.788,48.83,-73.245,-9.766,-34.181,-83.011
5.93,166.022,39.064,-126.958,-102.543,146.49,-43.947,-185.554,43.947,-73.245,-9.766,-34.181,-83.011
5.932,170.905,43.947,-126.958,-107.426,151.373,-39.064,-200.203,43.947,-73.245,0.0,-29.298,-78.128
5.934,175.788,48.83,-126.958,-112.309,151.373,-39.064,-214.852,39.064,-73.245,4.883,-29.298,-73.245
5.936,180.671,58.596,-122.075,-117.192,151.373,-29.298,-224.618,39.064,-73.245,9.766,-24.415,-68.362
5.938,190.437,63.479,-126.958,-126.958,161.139,-29.298,-234.384,34.181,-68.362,9.766,-24.415,-63.479
5.94,195.32,73.245,-122.075,-131.841,161.139,-24.415,-249.033,29.298,-63.479,14.649,-19.532,-58.596
5.942,209.969,83.011,-126.958,-146.49,170.905,-19.532,-258.799,24.415,-63.479,19.532,-14.649,-53.713
5.944,219.735,92.777,-126.958,-156.256,175.788,-14.649,-273.448,19.532,-58.596,24.415,-9.766,-48.83
5.946,224.618,107.426,-117.192,-166.022,170.905,-4.883,-283.214,19.532,-53.713,29.298,0.0,-43.947
5.948,234.384,117.192,-117.192,-175.788,175.788,0.0,-292.98,14.649,-48.83,34.181,4.883,-39.064
5.95,239.267,126.958,-112.309,-180.671,175.788,9.766,-297.863,9.766,-43.947,39.064,9.766,-34.181
5.952,244.15,136.724,-107.426,-190.437,175.788,14.649,-307.629,4.883,-34.181,43.947,14.649,-24.415
5.954,249.033,146.49,-102.543,-195.32,175.788,24.415,-312.512,4.883,-24.415,48.83,19.532,-19.532
5.956,253.916,156.256,-97.66,-205.086,175.788,29.298,-317.395,4.883,-14.649,58.596,29.298,-14.649
5.958,258.799,166.022,-92.777,-209.969,175.788,39.064,-327.161,4.883,0.0,63.479,34.181,-9.766
5.96,263.682,175.788,-87.894,-219.735,175.788,43.947,-332.044,4.883,14.649,73.245,43.947,0.0
5.962,268.565,185.554,-83.011,-224.618,175.788,53.713,-336.927,4.883,24.415,83.011,48.83,4.883
5.964,268.565,195.32,-73.245,-229.501,170.905,63.479,-346.693,4.883,39.064,92.777,58.596,4.883
5.966,273.448,209.969,-63.479,-239.267,170.905,73.245,-351.576,4.883,53.713,102.543,63.479,9.766
5.968,278.331,219.735,-58.596,-249.033,170.905,83.011,-356.459,4.883,68.362,112.309,73.245,9.766
5.97,278.331,229.501,-48.83,-253.916,166.022,92.777,-361.342,4.883,83.011,126.958,78.128,14.649
5.972,278.331,239.267,-39.064,-258.799,161.139,102.543,-366.225,4.883,97.66,131.841,83.011,14.649
5.974,278.331,244.15,-34.181,-258.799,156.256,107.426,-371.108,4.883,112.309,141.607,92.777,14.649
5.976,278.331,253.916,-24.415,-263.682,151.373,117.192,-371.108,4.883,126.958,151.373,97.66,19.532
5.978,278.331,258.799,-19.532,-268.565,151.373,122.075,-375.991,9.766,146.49,161.139,102.543,19.532
5.98,273.448,268.565,-4.883,-268.565,141.607,131.841,-380.874,14.649,161.139,166.022,107.426,19.532
5.982,273.448,273.448,0.0,-273.448,136.724,136.724,-380.874,14.649,175.788,175.788,112.309,19.532
5.984,273.448,278.331,4.883,-273.448,136.724,141.607,-375.991,19.532,190.437,180.671,112.309,19.532
5.986,268.565,283.214,14.649,-273.448,126.958,151.373,-371.108,24.415,209.969,185.554,117.192,14.649
5.988,263.682,288.097,24.415,-273.448,122.075,156.256,-366.225,29.298,219.735,195.32,117.192,14.649
5.99,258.799,288.097,29.298,-273.448,117.192,161.139,-356.459,34.181,234.384,205.086,117.192,14.649
5.992,253.916,288.097,34.181,-268.565,112.309,161.139,-346.693,39.064,249.033,209.969,117.192,14.649
5.994,244.15,288.097,43.947,-263.682,102.543,166.022,-332.044,48.83,268.565,214.852,117.192,9.766
5.996,234.384,283.214,48.83,-258.799,92.777,166.022,-322.278,53.713,283.214,219.735,117.192,9.766
5.998,224.618,278.331,53.713,-249.033,87.894,166.022,-307.629,63.479,297.863,224.618,112.309,4.883
6.0,214.852,273.448,58.596,-244.15,78.128,166.022,-297.863,68.362,307.629,224.618,112.309,0.0
6.002,205.086,263.682,58.596,-234.384,73.245,161.139,-283.214,78.128,322.278,224.618,112.309,-9.766
6.004,190.437,258.799,68.362,-224.618,63.479,166.022,-268.565,83.011,327.161,229.501,107.426,-14.649
6.006,180.671,249.033,68.362,-214.852,58.596,161.139,-253.916,87.894,332.044,224.618,107.426,-14.649
6.008,170.905,239.267,68.362,-205.086,53.713,156.256,-239.267,92.777,332.044,224.618,102.543,-19.532
6.01,161.139,229.501,68.362,-195.32,48.83,151.373,-224.618,92.777,327.161,214.852,97.66,-24.415
6.012,151.373,219.735,68.362,-185.554,43.947,146.49,-209.969,92.777,322.278,209.969,92.777,-29.298
6.014,141.607,214.852,73.245,-175.788,34.181,146.49,-190.437,97.66,317.395,195.32,87.894,-34.181
6.016,136.724,195.32,58.596,-166.022,39.064,126.958,-175.788,97.66,307.629,185.554,83.011,-39.064
6.018,126.958,185.554,58.596,-156.256,34.181,122.075,-166.022,92.777,297.863,175.788,78.128,-43.947
6.02,117.192,175.788,58.596,-146.49,29.298,117.192,-151.373,92.777,288.097,166.022,73.245,-43.947
6.022,107.426,166.022,58.596,-136.724,24.415,112.309,-141.607,87.894,278.331,161.139,68.362,-53.713
6.024,97.66,156.256,58.596,-126.958,19.532,107.426,-131.841,87.894,263.682,151.373,63.479,-58.596
6.026,87.894,146.49,58.596,-117.192,14.649,102.543,-117.192,83.011,249.033,141.607,58.596,-63.479
6.028,83.011,136.724,53.713,-107.426,14.649,97.66,-107.426,78.128,229.501,131.841,48.83,-68.362
6.03,73.245,126.958,53.713,-97.66,9.766,92.777,-102.543,73.245,214.852,126.958,43.947,-73.245
6.032,63.479,117.192,53.713,-87.894,4.883,87.894,-92.777,73.245,195.32,117.192,39.064,-78.128
6.034,58.596,107.426,48.83,-83.011,4.883,78.128,-83.011,73.245,175.788,102.543,34.181,-78.128
6.036,48.83,97.66,48.83,-73.245,0.0,73.245,-78.128,68.362,161.139,92.777,29.298,-78.128
6.038,43.947,92.777,48.83,-68.362,0.0,73.245,-73.245,68.362,146.49,83.011,24.415,-83.011
6.04,39.064,83.011,43.947,-58.596,0.0,63.479,-68.362,63.479,131.841,73.245,19.532,-83.011
6.042,34.181,73.245,39.064,-53.713,0.0,58.596,-63.479,63.479,117.192,63.479,14.649,-83.011
6.044,24.415,63.479,39.064,-43.947,-4.883,53.713,-53.713,58.596,102.543,58.596,9.766,-83.011
6.046,19.532,53.713,34.181,-34.181,-4.883,43.947,-48.83,53.713,87.894,53.713,4.883,-87.894
6.048,14.649,43.947,29.298,-29.298,-4.883,39.064,-43.947,48.83,73.245,43.947,0.0,-87.894
6.05,14.649,34.181,19.532,-24.415,0.0,29.298,-34.181,43.947,58.596,39.064,-9.766,-87.894
6.052,9.766,24.415,14.649,-14.649,0.0,19.532,-24.415,39.064,43.947,29.298,-14.649,-87.894
6.054,9.766,19.532,9.766,-14.649,0.0,14.649,-19.532,34.181,29.298,19.532,-14.649,-87.894
6.056,4.883,14.649,9.766,-9.766,0.0,14.649,-9.766,29.298,19.532,14.649,-19.532,-92.777
6.058,4.883,4.883,0.0,-4.883,4.883,4.883,0.0,29.298,4.883,4.883,-24.415,-92.777
6.06,4.883,0.0,-4.883,0.0,4.883,0.0,9.766,24.415,-14.649,-9.766,-29.298,-92.777
6.062,0.0,0.0,0.0,0.0,0.0,0.0,14.649,19.532,-24.415,-9.766,-29.298,-97.66
6.064,-9.766,-9.766,0.0,9.766,-4.883,-4.883,19.532,14.649,-34.181,-14.649,-29.298,-97.66
6.066,-9.766,-9.766,0.0,9.766,-4.883,-4.883,24.415,14.649,-39.064,-19.532,-29.298,-97.66
6.068,-14.649,-14.649,0.0,14.649,-9.766,-9.766,29.298,9.766,-43.947,-29.298,-34.181,-97.66
6.07,-14.649,-14.649,0.0,14.649,-9.766,-9.766,29.298,9.766,-43.947,-34.181,-34.181,-97.66
6.072,-14.649,-19.532,-4.883,14.649,-4.883,-14.649,24.415,9.766,-43.947,-34.181,-39.064,-97.66
6.074,-14.649,-19.532,-4.883,14.649,-4.883,-14.649,19.532,4.883,-48.83,-39.064,-43.947,-97.66
6.076,-14.649,-24.415,-9.766,19.532,-4.883,-19.532,14.649,4.883,-48.83,-43.947,-43.947,-102.543
6.078,-19.532,-24.415,-4.883,19.532,-9.766,-14.649,4.883,4.883,-53.713,-48.83,-48.83,-102.543
6.08,-19.532,-29.298,-9.766,24.415,-4.883,-19.532,0.0,4.883,-58.596,-48.83,-48.83,-102.543
6.082,-19.532,-29.298,-9.766,24.415,-4.883,-19.532,-14.649,4.883,-58.596,-53.713,-53.713,-102.543
6.084,-19.532,-34.181,-14.649,24.415,-4.883,-24.415,-24.415,4.883,-63.479,-58.596,-53.713,-102.543
6.086,-24.415,-34.181,-9.766,29.298,-9.766,-24.415,-29.298,9.766,-68.362,-58.596,-58.596,-102.543
6.088,-24.415,-34.181,-9.766,29.298,-9.766,-24.415,-39.064,9.766,-73.245,-63.479,-58.596,-102.543
6.09,-24.415,-34.181,-9.766,29.298,-9.766,-24.415,-39.064,9.766,-73.245,-63.479,-58.596,-102.543
6.092,-24.415,-39.064,-14.649,29.298,-4.883,-29.298,-43.947,9.766,-68.362,-63.479,-58.596,-102.543
6.094,-24.415,-39.064,-14.649,29.298,-4.883,-29.298,-43.947,14.649,-58.596,-68.362,-63.479,-102.543
6.096,-24.415,-43.947,-19.532,34.181,-4.883,-34.181,-39.064,14.649,-53.713,-68.362,-63.479,-102.543
6.098,-24.415,-43.947,-19.532,34.181,-4.883,-34.181,-34.181,14.649,-43.947,-68.362,-63.479,-102.543
6.1,-24.415,-48.83,-24.415,34.181,0.0,-39.064,-24.415,14.649,-34.181,-68.362,-63.479,-102.543
6.102,-24.415,-48.83,-24.415,34.181,0.0,-39.064,-14.649,14.649,-24.415,-68.362,-63.479,-102.543
6.104,-19.532,-48.83,-29.298,34.181,4.883,-39.064,0.0,14.649,-24.415,-63.479,-63.479,-102.543
6.106,-19.532,-48.83,-29.298,34.181,4.883,-39.064,4.883,14.649,-24.415,-63.479,-63.479,-102.543
6.108,-14.649,-48.83,-34.181,29.298,9.766,-43.947,14.649,14.649,-29.298,-63.479,-63.479,-102.543
6.11,-14.649,-48.83,-34.181,29.298,9.766,-43.947,19.532,14.649,-39.064,-63.479,-63.479,-102.543
6.112,-14.649,-48.83,-34.181,29.298,9.766,-43.947,24.415,19.532,-43.947,-68.362,-68.362,-102.543
6.114,-14.649,-53.713,-39.064,34.181,9.766,-48.83,24.415,19.532,-48.83,-68.362,-68.362,-102.543
6.116,-9.766,-53.713,-43.947,29.298,14.649,-48.83,19.532,19.532,-48.83,-68.362,-68.362,-102.543
6.118,-9.766,-53.713,-43.947,29.298,14.649,-48.83,14.649,19.532,-43.947,-68.362,-73.245,-107.426
6.12,-9.766,-53.713,-43.947,29.298,14.649,-48.83,9.766,19.532,-43.947,-68.362,-73.245,-107.426
6.122,-9.766,-53.713,-43.947,29.298,14.649,-48.83,4.883,19.532,-39.064,-68.362,-73.245,-107.426
6.124,-9.766,-53.713,-43.947,29.298,14.649,-48.83,0.0,19.532,-34.181,-68.362,-73.245,-107.426
6.126,-9.766,-53.713,-43.947,29.298,14.649,-48.83,-9.766,19.532,-29.298,-63.479,-73.245,-107.426
6.128,-9.766,-53.713,-43.947,29.298,14.649,-48.83,-14.649,19.532,-24.415,-63.479,-73.245,-112.309
6.13,-9.766,-53.713,-43.947,29.298,14.649,-48.83,-19.532,19.532,-24.415,-63.479,-73.245,-107.426
6.132,0.0,-53.713,-53.713,24.415,24.415,-53.713,-19.532,19.532,-24.415,-58.596,-68.362,-107.426
6.134,0.0,-53.713,-53.713,24.415,24.415,-53.713,-19.532,19.532,-24.415,-58.596,-68.362,-107.426
6.136,0.0,-53.713,-53.713,24.415,24.415,-53.713,-14.649,19.532,-19.532,-58.596,-63.479,-107.426
6.138,0.0,-53.713,-53.713,24.415,24.415,-53.713,-14.649,19.532,-19.532,-53.713,-58.596,-107.426
6.14,0.0,-53.713,-53.713,24.415,24.415,-53.713,-9.766,19.532,-19.532,-53.713,-58.596,-107.426
6.142,0.0,-53.713,-53.713,24.415,24.415,-53.713,-9.766,19.532,-24.415,-48.83,-53.713,-107.426
6.144,0.0,-53.713,-53.713,24.415,24.415,-53.713,-9.766,14.649,-24.415,-48.83,-48.83,-102.543
6.146,0.0,-53.713,-53.713,24.415,24.415,-53.713,-9.766,14.649,-29.298,-43.947,-48.83,-102.543
6.148,0.0,-48.83,-48.83,24.415,24.415,-48.83,-9.766,9.766,-34.181,-43.947,-43.947,-102.543
6.15,4.883,-48.83,-53.713,19.532,29.298,-48.83,-9.766,4.883,-43.947,-43.947,-39.064,-97.66
6.152,4.883,-43.947,-48.83,19.532,24.415,-43.947,-14.649,0.0,-48.83,-39.064,-34.181,-97.66
6.154,4.883,-43.947,-48.83,19.532,24.415,-43.947,-14.649,0.0,-58.596,-39.064,-29.298,-97.66
6.156,4.883,-43.947,-48.83,19.532,24.415,-43.947,-19.532,-9.766,-68.362,-39.064,-29.298,-92.777
6.158,9.766,-39.064,-48.83,14.649,29.298,-43.947,-19.532,-9.766,-73.245,-39.064,-29.298,-92.777
6.16,9.766,-39.064,-48.83,14.649,29.298,-43.947,-24.415,-9.766,-78.128,-34.181,-29.298,-92.777
6.162,9.766,-39.064,-48.83,14.649,29.298,-43.947,-29.298,-9.766,-83.011,-34.181,-29.298,-87.894
6.164,9.766,-39.064,-48.83,14.649,29.298,-43.947,-34.181,-14.649,-87.894,-34.181,-24.415,-87.894
6.166,9.766,-39.064,-48.83,14.649,29.298,-43.947,-34.181,-14.649,-87.894,-34.181,-24.415,-83.011
6.168,9.766,-34.181,-43.947,9.766,24.415,-39.064,-39.064,-19.532,-87.894,-29.298,-24.415,-83.011
6.17,9.766,-34.181,-43.947,9.766,24.415,-39.064,-43.947,-19.532,-87.894,-29.298,-24.415,-78.128
6.172,9.766,-34.181,-43.947,9.766,24.415,-39.064,-43.947,-19.532,-92.777,-29.298,-24.415,-78.128
6.174,9.766,-29.298,-39.064,9.766,24.415,-34.181,-43.947,-24.415,-92.777,-24.415,-24.415,-73.245
6.176,9.766,-29.298,-39.064,9.766,24.415,-34.181,-43.947,-24.415,-92.777,-24.415,-24.415,-68.362
6.178,9.766,-29.298,-39.064,9.766,24.415,-34.181,-43.947,-24.415,-92.777,-19.532,-19.532,-68.362
6.18,9.766,-29.298,-39.064,9.766,24.415,-34.181,-43.947,-24.415,-92.777,-19.532,-19.532,-63.479
6.182,9.766,-29.298,-39.064,9.766,24.415,-34.181,-43.947,-29.298,-92.777,-14.649,-19.532,-58.596
6.184,9.766,-29.298,-39.064,9.766,24.415,-34.181,-39.064,-29.298,-92.777,-14.649,-19.532,-58.596
